"ID","condition","correct","rt"
4,1,0,752.985346381372
4,1,1,980.09436541598
4,1,1,658.351726775116
4,1,1,677.506545926138
4,1,1,600.719864247791
4,1,1,655.548507327989
4,1,1,861.56682227822
4,1,1,547.773917193932
4,1,1,531.479564817093
4,1,1,656.45119125926
4,1,1,652.587108856382
4,1,1,700.018919314348
4,1,1,761.258508725591
4,1,1,568.129359049589
4,1,1,621.942164656766
4,1,1,626.921512619227
4,1,1,635.993462307457
4,1,1,626.355011092553
4,1,1,537.573141110855
4,1,1,601.16501346366
4,1,1,559.443074850434
4,1,1,801.486371712035
4,1,1,1717.00555350134
4,1,1,875.525702392103
4,1,1,604.407799756859
4,1,1,577.41384539634
4,1,1,518.145313006272
4,1,1,1349.41303080783
4,1,1,526.377205781208
4,1,1,984.952943305114
4,1,1,869.612677470289
4,1,1,703.416371746295
4,1,1,562.595935967105
4,1,1,735.755273538895
4,1,1,692.795265414525
4,1,1,639.099019984456
4,1,1,595.315783835769
4,1,1,908.19964723566
4,1,0,711.219498745223
4,1,1,865.197537454511
4,1,1,555.369927455318
4,1,0,801.896486909626
4,1,1,720.607242736883
4,1,1,509.292715025091
4,1,1,668.977242307298
4,1,1,686.991920918731
4,1,1,779.313314660868
4,1,1,985.900281173455
4,1,1,553.214810192271
4,1,1,532.326465958542
4,1,1,813.599530894276
4,1,1,690.277002427101
4,1,1,687.850342709527
4,1,0,1012.55109432539
4,1,0,1677.88669871596
4,1,1,704.635506316878
4,1,1,2603.48775533493
4,1,1,538.822432338791
4,1,1,678.080194781907
4,1,1,932.643183258274
4,1,1,658.062324039701
4,1,1,708.22764163028
4,1,1,656.529865495406
4,1,1,769.617556193509
4,1,1,706.652567235939
4,1,1,505.416108486432
4,1,1,642.192686652565
4,1,1,749.386022149966
4,1,1,594.458664423279
4,1,1,914.809681202354
4,1,0,717.758018182199
4,1,1,528.060655486912
4,1,1,794.294991219673
4,1,1,684.370704350844
4,1,1,682.338350800023
4,1,1,471.166967738569
4,1,1,493.710256785341
4,1,1,526.783870050583
4,1,1,715.79136423988
4,1,1,928.995478197703
4,1,1,640.011902731856
4,1,1,597.580501475549
4,1,1,1057.78783912677
4,1,1,947.64414490229
4,1,1,783.500928186172
4,1,1,894.600951739524
4,1,1,617.998811394004
4,1,1,551.353554254364
4,1,1,847.763761084771
4,1,1,927.009327344355
4,1,1,609.833252935584
4,1,1,863.525137635676
4,1,1,815.053612872147
4,1,1,625.480529725975
4,1,1,820.82343053972
4,1,1,557.393194760366
4,1,0,1234.82084431773
4,1,1,730.478157453354
4,1,1,818.56540553079
4,1,1,761.141667913135
4,1,1,845.765409639297
4,1,1,698.678853143797
4,1,1,624.032935683126
4,1,1,687.601712353561
4,1,1,583.228772006249
4,1,1,644.462123479757
4,1,1,678.686749453517
4,1,1,1585.40506623203
4,1,1,557.447339437763
4,1,1,684.384032176711
4,1,1,823.482022615165
4,1,1,634.358097289881
4,1,1,690.006332748832
4,1,1,659.168242556058
4,1,1,646.679594481385
4,1,1,777.455071047965
4,1,1,859.252719288919
4,1,1,568.544111419692
4,1,1,762.327072197202
4,1,1,680.17527018276
4,1,1,551.382506712684
4,1,1,616.327608779508
4,1,1,793.881060091961
4,1,1,611.884679206875
4,1,1,856.696768225594
4,1,0,1213.77229953061
4,1,1,989.738949150969
4,1,1,625.182948678403
4,1,1,533.083211447203
4,1,1,737.065720226301
4,1,1,602.417267451268
4,1,1,585.310311158779
4,1,1,674.745938459429
4,1,1,609.91770516151
4,1,0,892.398708401953
4,1,1,855.212571965501
4,1,1,3798.6690676211
4,1,1,543.515710443779
4,1,1,533.835958999102
4,1,1,731.317592810293
4,1,1,695.691555118644
4,1,1,750.708411449565
4,1,1,783.280793998356
4,1,1,549.43569800602
4,1,1,727.729101385709
4,1,1,694.480715750842
4,1,1,724.304354660974
4,1,1,890.683485101429
4,1,1,762.884031871993
4,1,1,925.788370081676
4,1,1,1235.16501182925
4,1,1,1074.2797524991
4,1,1,762.424110962737
4,1,1,521.107648321644
4,1,1,534.79577839574
4,1,1,736.998326495611
4,1,1,783.641213512869
4,1,1,649.591912775199
4,1,1,526.731701338543
4,1,1,594.726540905132
4,1,1,620.136304343823
4,1,1,807.816664595395
4,1,1,649.196613340874
4,1,1,716.410375462993
4,1,1,976.873793158155
4,1,1,1182.03986778678
4,1,1,530.481518001235
4,1,1,925.641326008574
4,1,1,535.558080597524
4,1,0,804.600739762774
4,1,1,594.889492426124
4,1,1,634.447668630851
4,1,1,701.118382621604
4,1,1,595.503663630744
4,1,1,735.118431929417
4,1,1,653.265279997893
4,1,1,565.307580339435
4,1,1,665.825336168504
4,1,1,689.805703029018
4,1,1,845.041016532287
4,1,1,653.655566640442
4,1,1,694.541274262687
4,1,1,680.129967822328
4,1,1,665.79149992209
4,1,1,782.111201498112
4,1,1,581.953595021036
4,1,1,588.653509320446
4,1,1,729.356101714237
4,1,1,591.464145745155
4,1,1,622.350464086051
4,1,1,734.117564113845
4,1,1,624.452706357589
4,1,1,512.550070167213
4,1,1,701.331804225601
4,1,1,676.761167225241
4,1,1,548.210136403158
4,1,1,677.603639380174
4,1,1,602.175818402568
4,1,1,585.742881911091
4,1,1,668.483266775867
4,1,1,544.819211709934
4,1,1,602.250880283156
4,1,1,571.060342136741
4,1,1,761.303540985553
4,1,1,865.970225061508
4,1,1,693.982135365065
4,1,1,714.951475926387
4,1,1,479.674520120631
4,1,1,685.499398579019
4,1,1,729.498639847829
4,1,1,693.354666807835
4,1,1,663.460157645196
4,1,1,602.465052201307
4,1,1,641.52183413781
4,1,1,811.268415183445
4,1,1,1163.22115339684
4,1,1,571.539928388764
4,1,1,950.090683137988
4,1,1,648.343832943328
4,1,1,679.565401007498
4,1,1,706.070914186759
4,1,1,730.573733563243
4,1,1,598.319156202838
4,1,1,647.438871247529
4,1,1,671.468699282401
4,1,1,634.342519685168
4,1,1,618.877589109622
4,1,1,837.683431400266
4,1,1,714.222498643716
4,1,1,591.466955049224
4,1,1,1032.47041952417
4,1,1,831.222694869185
4,1,1,777.16709544868
4,1,1,751.086336575701
4,1,1,594.851769855916
4,1,1,757.617581022844
4,1,1,611.17587234371
4,1,1,522.68373841003
4,1,1,789.752706723487
4,1,1,828.140128402219
4,1,1,602.504936619392
4,1,1,646.741850016241
4,1,0,639.601360250677
4,1,1,1189.54598983247
4,1,1,532.066165152119
4,1,1,1263.78735260921
4,1,1,690.84567647268
4,1,1,570.394544120161
4,1,1,524.626959705566
4,1,1,707.995315417834
4,1,1,506.190011910915
4,1,1,582.05250940682
4,1,1,725.314604611279
4,1,1,1379.03538167292
4,1,1,710.33324852209
4,1,1,559.47018695539
4,1,1,601.760345063238
4,1,1,703.202642986895
4,1,1,708.336561157161
4,1,1,629.097158680299
4,1,1,1037.59889376968
4,1,1,733.252416324499
4,1,1,684.305400047096
4,1,1,535.318677730137
4,1,1,775.422452185669
4,1,1,618.968125445547
4,1,1,497.217310756452
4,1,1,1024.72089963314
4,1,0,1622.2787483559
4,1,1,608.7870395234
4,1,1,1009.55532770569
4,1,1,1090.46801773986
4,1,1,631.239038069712
4,1,1,911.973310064658
4,1,1,685.439276766936
4,1,1,626.971739104909
4,1,1,972.880725352537
4,1,1,644.668383114505
4,1,1,659.551146282181
4,1,1,700.997094159449
4,1,1,491.578258357231
4,1,1,857.719072340983
4,1,0,597.649543843727
4,1,1,766.079434470886
4,1,1,1197.11323267067
4,1,1,604.516173215661
4,1,1,835.185859386988
4,2,1,639.99812729107
4,2,1,499.569034735519
4,2,1,423.532084084592
4,2,1,531.845766444853
4,2,1,510.964274159033
4,2,1,601.558856375911
4,2,1,473.443978317622
4,2,1,668.158326644563
4,2,1,592.957239308794
4,2,1,667.716538843394
4,2,1,495.829574055067
4,2,0,1016.95198130124
4,2,1,578.339411044826
4,2,1,481.501221025052
4,2,1,596.645831295561
4,2,1,786.956599264535
4,2,0,938.739059916151
4,2,1,759.517702800501
4,2,1,650.447524942326
4,2,1,442.362411589535
4,2,1,436.890339293856
4,2,1,555.560405394556
4,2,1,601.607574029308
4,2,1,496.563742607614
4,2,1,578.882766619127
4,2,1,1061.30680940892
4,2,1,757.732318891605
4,2,1,783.498785807189
4,2,1,875.791124078894
4,2,1,889.821375439429
4,2,1,757.22444046319
4,2,1,824.672049519752
4,2,1,610.402186011262
4,2,0,861.160318787842
4,2,1,1153.64163987888
4,2,1,599.470751534314
4,2,1,493.592151295624
4,2,1,1213.80249192906
4,2,1,690.862203502719
4,2,1,514.780537511687
4,2,1,476.996566119992
4,2,0,571.787912584389
4,2,1,510.616172196333
4,2,1,562.878873661393
4,2,1,633.711109350984
4,2,1,593.357339978545
4,2,1,514.679451391669
4,2,1,625.464657010346
4,2,1,476.7755599932
4,2,1,754.176365741639
4,2,1,519.509495872672
4,2,1,759.955210267497
4,2,1,547.112359256643
4,2,1,749.687775202116
4,2,1,396.431154910401
4,2,1,869.977216474856
4,2,1,692.115544075613
4,2,1,713.10922731551
4,2,1,934.935737603779
4,2,1,720.677241270438
4,2,1,524.152402980152
4,2,1,778.554671681016
4,2,1,474.122473476241
4,2,1,460.525273315878
4,2,1,516.424833317845
4,2,1,787.595563842619
4,2,1,479.941581954993
4,2,1,870.915107581856
4,2,1,656.909234026902
4,2,1,892.224367225615
4,2,1,665.958425734337
4,2,1,837.528831476819
4,2,1,850.860712999253
4,2,1,939.551970694128
4,2,1,482.577869038504
4,2,1,444.949410781185
4,2,1,553.949149921913
4,2,1,578.868221472705
4,2,1,768.777779578613
4,2,1,1025.63205854895
4,2,1,551.571605235813
4,2,0,691.13312088749
4,2,1,933.666742722624
4,2,1,869.978312195932
4,2,1,731.256783557005
4,2,1,660.34312883895
4,2,1,607.472771598412
4,2,1,748.215343105201
4,2,1,619.206031023016
4,2,1,782.025288550562
4,2,1,518.661216093478
4,2,1,457.959165425112
4,2,0,817.19510801372
4,2,1,827.946548711392
4,2,1,547.316169451991
4,2,1,602.678285161001
4,2,1,446.02426687203
4,2,1,579.68661724663
4,2,1,717.311101499609
4,2,1,796.925879178275
4,2,1,625.382380569652
4,2,1,641.043120386165
4,2,1,801.778582330612
4,2,1,742.581885965781
4,2,1,973.962896583373
4,2,1,424.138664283136
4,2,0,744.371979251673
4,2,1,766.433886010662
4,2,0,550.864065375583
4,2,1,461.627417091456
4,2,1,610.130581803134
4,2,1,601.881450783801
4,2,1,599.864344676635
4,2,0,920.245142801029
4,2,1,881.052746206142
4,2,1,571.587582008157
4,2,1,480.796539759245
4,2,1,752.854770065438
4,2,1,520.349726880847
4,2,1,657.379450203744
4,2,1,433.010186251609
4,2,1,630.133972933354
4,2,1,753.140243350559
4,2,1,720.777483050609
4,2,1,440.086018922672
4,2,1,715.248636481536
4,2,1,624.654869512879
4,2,1,562.100311786327
4,2,1,880.66854641227
4,2,1,707.953885801489
4,2,1,585.141059153057
4,2,1,508.123632450167
4,2,0,653.324874239074
4,2,1,550.160781525364
4,2,1,631.214806351017
4,2,1,704.514370640899
4,2,1,717.563713041885
4,2,1,730.806276688438
4,2,1,858.015059835473
4,2,1,587.018000008749
4,2,1,1118.85743584413
4,2,0,674.553516337147
4,2,1,659.853654324505
4,2,1,772.0322024497
4,2,1,823.687558788528
4,2,1,600.823752697978
4,2,1,841.714452104879
4,2,1,674.581049925122
4,2,1,769.231249031107
4,2,1,630.242201822655
4,2,1,866.88727261234
4,2,1,566.370093750398
4,2,1,468.002934853325
4,2,1,599.337631848566
4,2,1,828.150657202848
4,2,1,526.33607608138
4,2,1,415.643590691423
4,2,1,891.851551082732
4,2,1,443.959680785859
4,2,1,875.912556503078
4,2,1,660.832386526321
4,2,1,572.195885314578
4,2,1,758.995933663713
4,2,0,994.492249885647
4,2,1,758.560291635226
4,2,1,625.406799273717
4,2,1,591.036203358495
4,2,1,402.233175820495
4,2,1,610.762386437567
4,2,1,567.711947894832
4,2,1,501.383744564746
4,2,1,632.019986928288
4,2,1,825.629187996172
4,2,1,577.91244475911
4,2,1,587.057897035599
4,2,1,860.225958473045
4,2,1,733.644617107882
4,2,1,688.337933215337
4,2,1,738.204349467811
4,2,1,619.275429796196
4,2,1,746.466518658511
4,2,1,1045.18921291769
4,2,1,524.828656650083
4,2,0,816.435769757526
4,2,1,584.545661941652
4,2,1,488.088914296021
4,2,1,565.105323362978
4,2,1,983.323169084201
4,2,1,706.933412545408
4,2,1,730.232830722238
4,2,1,900.385738499268
4,2,1,646.552081622343
4,2,1,661.629198290132
4,2,1,636.151721570047
4,2,1,717.621287269606
4,2,1,575.869013049919
4,2,1,511.929383756985
4,2,1,590.736796678795
4,2,1,706.283553696233
4,2,1,469.478375492686
4,2,1,618.927392729853
4,2,1,553.060708757137
4,2,1,452.162132386762
4,2,1,527.378438781268
4,2,1,779.367717741351
4,2,1,402.049796029131
4,2,1,438.77187611579
4,2,1,961.704036996547
4,2,1,691.763748586263
4,2,1,961.33559415656
4,2,1,723.264285985474
4,2,1,444.421803607911
4,2,1,539.301695110132
4,2,0,460.419312752336
4,2,1,515.459648264954
4,2,1,669.902959736439
4,2,1,579.858022791947
4,2,1,1287.46229871464
4,2,1,487.710963791067
4,2,0,1059.10184299764
4,2,1,434.634959006922
4,2,1,557.647397321972
4,2,1,420.574633198017
4,2,1,438.626061461091
4,2,1,1013.31043481027
4,2,1,869.633195774105
4,2,1,664.650268202411
4,2,1,523.933861659779
4,2,1,449.184563958974
4,2,1,535.55558676688
4,2,1,567.329772142272
4,2,1,633.369897397947
4,2,1,842.483248816242
4,2,1,600.723878786063
4,2,1,608.569913632447
4,2,1,818.153864336256
4,2,1,541.487904101745
4,2,1,594.123949064365
4,2,1,912.148015997956
4,2,1,921.216932565896
4,2,1,569.577230811634
4,2,1,698.402728431268
4,2,1,652.469223065183
4,2,1,471.716029523261
4,2,1,573.636949720401
4,2,1,590.661750254002
4,2,1,822.369016962129
4,2,1,700.972869505272
4,2,1,612.083703216034
4,2,1,639.278697943203
4,2,1,486.291247141921
4,2,1,656.514231606767
4,2,1,769.101413553549
4,2,1,643.911086965008
4,2,1,501.319860406552
4,2,1,535.79021387924
4,2,1,493.353223179153
4,2,1,559.549889374594
4,2,1,701.41974512971
4,2,1,553.161235044375
4,2,1,720.94186861133
4,2,1,822.282738878289
4,2,1,601.996985095999
4,2,1,460.436205031323
4,2,1,591.705903587849
4,2,1,674.249908755085
4,2,1,651.837947575427
4,2,1,589.022989313541
4,2,1,678.208267688499
4,2,1,975.218937460849
4,2,1,853.475339220527
4,2,1,522.885217100299
4,2,1,550.731784075654
4,2,1,475.834388660172
4,2,1,560.310322223191
4,2,1,435.176088756996
4,2,1,548.836752350072
4,2,1,489.398389861485
4,2,1,438.647791859581
4,2,1,459.994375120526
4,2,1,726.40372010597
4,2,1,816.531628434891
4,2,1,545.53547396064
4,2,1,741.703842176099
4,2,1,500.093801598319
4,2,1,493.613573769772
4,2,1,579.52012565244
4,2,1,461.10346387646
4,2,1,873.13893789181
4,2,1,477.12498134959
4,2,1,2881.57493695322
4,2,1,665.297210923823
4,2,1,592.402461739247
4,2,1,620.734027327055
4,2,1,850.475502264689
4,2,1,668.309104715552
4,2,1,738.054300534542
4,2,1,702.232867729381
4,2,1,461.357355891125
4,2,1,533.156832848743
4,2,1,877.314039956644
4,2,0,930.018779060796
4,2,1,543.213121054282
4,2,1,435.108530759793
4,2,1,589.883224135398
4,2,1,566.170886841818
4,2,1,492.974351884462
4,2,1,657.990367158934
4,2,1,755.882172730378
4,2,1,668.439370435335
4,2,1,716.000411537554
4,2,1,713.165002721903
4,2,1,745.509102003517
4,2,1,571.110311345385
4,2,1,515.21509228442
4,2,0,707.583151518764
4,2,1,736.395229275126
4,2,1,589.445544047799
4,2,1,805.487828565048
4,2,1,841.454352877544
4,2,1,454.721712802265
4,2,1,637.143831755573
4,2,1,597.895125742278
4,2,1,564.025363009453
4,2,1,580.433472088981
4,2,1,613.011625562924
4,2,1,573.125850949313
4,2,1,782.456425088932
4,2,1,622.127019980805
4,2,1,624.155328716632
4,2,1,758.733329893206
4,2,1,494.591673126862
4,2,1,620.811122636475
4,2,1,722.140045115256
4,2,1,1311.89923863
4,2,1,729.036659611784
4,2,0,570.82939884202
4,2,1,671.644584805261
4,2,0,652.115039325478
4,2,1,567.227873360658
4,2,1,916.231385717422
4,2,1,585.3149083923
4,2,1,591.868827497396
4,2,1,600.606504518747
4,2,1,1196.16438799728
4,2,1,452.250262187685
4,2,1,620.794605272542
4,2,1,640.281980882305
4,2,1,625.617361573668
4,2,1,744.817108978358
4,2,1,773.814093763684
4,2,1,796.827205495238
4,2,1,444.982704392103
4,2,1,496.76345676083
4,2,1,502.08970602541
4,2,1,684.653125119598
4,2,1,469.106865061823
4,2,1,722.872656196124
4,2,1,523.690917781845
4,2,0,1081.91237246027
4,2,1,766.423267384919
4,2,1,886.185059706075
4,2,1,587.057509484564
4,2,0,658.497624395816
4,2,1,449.647211622454
4,2,1,664.548948768379
4,2,1,472.033047322988
4,2,1,775.269411109815
4,2,1,521.408063884941
4,2,1,585.053378052024
4,2,1,743.076050888929
4,2,1,700.830091074196
4,2,1,695.820439484539
4,2,1,514.195268089177
4,2,1,610.341896730028
4,2,1,660.237839848066
4,2,1,864.191545701422
4,2,1,416.487857644555
4,2,1,695.080390654108
4,2,1,541.649126419022
4,2,1,607.073426368953
4,2,1,714.832604735636
4,2,1,588.107976766693
4,2,1,833.566449514609
4,2,1,650.995186744695
4,2,1,575.272671772481
4,2,1,858.345320054877
4,2,1,591.585962804306
4,2,1,611.538460432554
4,2,1,685.72476159487
4,2,1,684.051163024662
4,2,1,786.3894416954
4,2,1,615.757015205087
4,2,1,708.460852582371
4,2,1,662.408292370755
4,2,1,703.084542026849
4,2,1,747.487656934979
4,2,1,787.352843728511
4,2,1,557.746802545635
4,2,1,405.693323517711
5,1,1,946.133164431708
5,1,1,744.815317531103
5,1,1,828.502220211554
5,1,1,689.410717379277
5,1,1,659.202876551648
5,1,1,875.494415568906
5,1,1,753.376437799577
5,1,1,567.819312412536
5,1,1,1113.498296805
5,1,1,840.464443038513
5,1,1,539.088108088444
5,1,1,880.407398958982
5,1,1,749.824821498814
5,1,1,618.735328842915
5,1,1,571.957222385728
5,1,1,575.253416945389
5,1,1,625.325846729705
5,1,1,740.854973933055
5,1,0,775.41935105052
5,1,0,1159.10066525421
5,1,1,616.399966776614
5,1,1,883.078632060678
5,1,1,533.09940982744
5,1,1,487.422001885095
5,1,1,1420.02837464021
5,1,1,690.743873427578
5,1,1,483.195533465894
5,1,1,570.59824916364
5,1,1,589.056673419357
5,1,1,555.47502928067
5,1,1,679.230073664673
5,1,1,612.775777379875
5,1,1,666.852325583669
5,1,1,649.48100587459
5,1,1,575.20650964265
5,1,1,746.29188999314
5,1,1,757.133644267773
5,1,1,544.3928297635
5,1,1,988.202777563204
5,1,1,633.066532577302
5,1,1,529.058439981814
5,1,1,755.414209062471
5,1,1,628.053294799116
5,1,1,675.208217258361
5,1,1,467.761203248153
5,1,1,629.73753489429
5,1,1,615.777000630654
5,1,1,662.384642911338
5,1,1,520.319576134568
5,1,1,493.150730248261
5,1,1,586.774261747462
5,1,1,757.029574054014
5,1,1,797.289177146307
5,1,1,526.479999647616
5,1,1,800.955172925471
5,1,1,531.347731744148
5,1,1,581.413168921308
5,1,1,504.250807572263
5,1,1,756.963595863026
5,1,1,634.936955883349
5,1,1,751.549800829491
5,1,1,609.951692589597
5,1,1,668.896531333058
5,1,1,701.583220151425
5,1,1,606.069721465309
5,1,1,1057.52138217288
5,1,1,541.759857713974
5,1,1,693.663735831024
5,1,1,602.790287889795
5,1,1,701.333456103152
5,1,1,859.53169108999
5,1,1,673.371736344201
5,1,1,709.811293646582
5,1,0,691.739937920942
5,1,1,604.222935018845
5,1,1,633.42248932208
5,1,1,529.732202151297
5,1,1,582.073590897711
5,1,1,575.62007913755
5,1,1,622.066991489698
5,1,1,748.327490467774
5,1,1,712.516697547267
5,1,1,566.389146476371
5,1,1,703.866999586856
5,1,1,1103.52743300996
5,1,1,633.353963298649
5,1,1,717.815900484527
5,1,1,621.16894336154
5,1,1,705.801000715093
5,1,1,828.600503213768
5,1,1,1052.53666319228
5,1,1,521.681586410038
5,1,1,809.00568464469
5,1,1,907.256190974847
5,1,1,572.611944168182
5,1,1,944.328902082912
5,1,1,747.283934606571
5,1,1,718.318630035797
5,1,1,1069.74638151788
5,1,1,596.095672344812
5,1,0,794.877744809355
5,1,1,1085.96845572938
5,1,1,768.204849231397
5,1,1,759.49946854028
5,1,1,564.680965834781
5,1,1,760.135133400736
5,1,1,675.505412866795
5,1,1,569.612838820477
5,1,1,584.061789920602
5,1,1,591.238667377429
5,1,1,661.621623093763
5,1,1,862.04886718955
5,1,1,1305.37194967722
5,1,1,499.83119001885
5,1,1,735.120146556397
5,1,1,535.853326215093
5,1,1,708.306095893366
5,1,1,872.661308564772
5,1,1,511.259029179334
5,1,1,1007.87596558046
5,1,1,773.001008119058
5,1,1,550.823905344891
5,1,1,567.959660252248
5,1,1,730.355720236076
5,1,1,666.466554393617
5,1,1,689.707971339225
5,1,1,571.433209098921
5,1,1,624.395575042679
5,1,1,934.602157201414
5,1,1,827.804212043533
5,1,1,530.074173219945
5,1,1,577.248727576169
5,1,1,596.464311415886
5,1,1,756.595462766166
5,1,1,709.990835002701
5,1,1,688.025715033528
5,1,1,581.986543360188
5,1,1,952.665063526053
5,1,1,776.83526975626
5,1,1,596.743039955569
5,1,1,630.197106772922
5,1,1,631.873422845459
5,1,1,687.834298869191
5,1,1,588.871452137107
5,1,1,779.009346662782
5,1,1,677.460729999428
5,1,1,629.582003627303
5,1,1,564.877765265295
5,1,1,719.165404089464
5,1,1,521.566115536697
5,1,1,857.350721153168
5,1,1,696.515354315643
5,1,1,592.480744089949
5,1,1,678.994123389364
5,1,1,648.301153283173
5,1,1,492.684967216926
5,1,1,756.99342063223
5,1,1,932.777057210386
5,1,1,514.669612482601
5,1,1,574.171469285087
5,1,1,579.898221313891
5,1,1,833.794426593205
5,1,1,752.242192202712
5,1,1,527.114583571325
5,1,1,685.312777483304
5,1,1,909.124359070568
5,1,0,885.331498760315
5,1,0,789.027257983696
5,1,1,735.374989530647
5,1,1,787.361530275794
5,1,1,723.33616134597
5,1,1,516.93874269761
5,1,1,548.214806223232
5,1,1,608.235018564624
5,1,1,616.512448579899
5,1,1,664.657085725596
5,1,1,756.705196107726
5,1,1,628.123291606874
5,1,1,1207.89123652798
5,1,1,526.756394526724
5,1,1,685.492595163203
5,1,1,521.686845284496
5,1,1,593.378655146259
5,1,1,587.300263948306
5,1,1,1886.23930777611
5,1,1,725.252908679652
5,1,1,621.970332554352
5,1,1,479.162413130441
5,1,1,709.281836881745
5,1,1,677.322473595298
5,1,1,632.622721602266
5,1,1,682.391532223526
5,1,1,586.739234654522
5,1,1,830.151000207601
5,1,1,669.445843410431
5,1,1,624.029651858948
5,1,1,1075.74002490391
5,1,1,944.031016222875
5,1,1,780.265398008077
5,1,1,613.433954902091
5,1,1,647.85307723373
5,1,1,878.86553463691
5,1,1,676.427179528919
5,1,1,1186.3308830126
5,1,1,693.243189852969
5,1,1,1025.84075894955
5,1,1,896.584291062051
5,1,1,642.667347853671
5,1,0,766.181398675414
5,1,1,520.450414555545
5,1,1,1152.80035351187
5,1,0,726.721607533143
5,1,1,680.117248267447
5,1,1,684.011754255985
5,1,1,788.65814780794
5,1,1,597.466791434967
5,1,0,926.571202585968
5,1,1,604.870676342743
5,1,1,548.993483696143
5,1,0,665.534963027354
5,1,1,883.987665247917
5,1,1,567.796649413535
5,1,1,854.984707994278
5,1,1,760.431114286626
5,1,1,752.405421094834
5,1,1,726.107511068949
5,1,1,654.611007333848
5,1,1,531.72057186327
5,1,1,816.005433939701
5,1,1,767.5156239611
5,1,1,620.977073168279
5,1,1,628.386353733502
5,1,1,691.171602706002
5,1,1,749.496899162005
5,1,1,518.419759728341
5,1,1,665.051250865264
5,1,1,674.608020035675
5,1,1,546.5051242126
5,1,0,696.292467818811
5,1,1,753.552641879549
5,1,1,964.637779458975
5,1,1,995.312961685035
5,1,1,548.281557083082
5,1,1,631.660363678486
5,1,1,580.470163373067
5,1,1,571.239343716286
5,1,1,948.427823527276
5,1,1,720.171188260192
5,1,1,745.633274000117
5,1,1,548.102976695459
5,1,1,860.669063906155
5,1,1,654.758768492745
5,1,1,647.3779200009
5,1,1,822.603758016979
5,1,1,705.114272228947
5,1,1,551.368859853936
5,1,1,797.925216545295
5,1,1,638.719558220985
5,1,1,809.713665483873
5,1,1,673.273936617607
5,1,1,561.386276483984
5,1,1,1078.2502085057
5,1,1,652.287991061995
5,1,1,607.158403390039
5,1,1,757.643367772562
5,1,1,539.039175671306
5,1,1,666.994487086958
5,1,1,720.170912351536
5,1,1,850.996169402935
5,1,1,545.807145212054
5,1,1,604.426580543583
5,1,1,1482.14699913519
5,1,1,783.564717538603
5,1,1,828.431892281249
5,1,1,829.155670519111
5,1,1,830.971179723347
5,1,1,665.413310735504
5,1,1,553.142558501291
5,1,1,735.69708343592
5,1,1,665.012522473972
5,1,1,696.343875658738
5,1,1,563.477105637458
5,1,1,644.448413466674
5,1,0,901.203233412942
5,1,0,3189.25196685722
5,1,1,599.944838790559
5,1,1,529.294326950736
5,1,1,704.25245179461
5,1,1,689.810295757326
5,1,1,524.987113475956
5,1,1,893.111524247929
5,1,1,559.942646286487
5,1,1,707.899134348959
5,1,1,798.647769956185
5,1,1,816.946946032531
5,1,1,645.964026246659
5,1,1,614.05201695094
5,1,1,805.316907425779
5,1,1,662.074389181002
5,1,0,1137.05388384857
5,1,1,663.451967792338
5,1,1,608.261879338999
5,1,1,978.999391343136
5,1,1,792.995217703573
5,1,1,662.839652335861
5,1,1,602.143940127937
5,1,1,625.85807640845
5,1,1,635.710387464892
5,1,1,524.261363369988
5,1,1,605.993541422098
5,1,0,839.162662620146
5,1,1,774.183875925467
5,1,1,548.941582640205
5,1,0,711.539490206888
5,1,1,775.478646262863
5,1,1,1147.37878436213
5,1,1,551.844842996278
5,1,1,624.924875790684
5,1,1,679.698677339526
5,1,1,752.697681976915
5,1,1,663.017992445339
5,1,1,864.535279475218
5,1,0,646.924638692961
5,1,1,585.684501239755
5,1,1,729.77741062702
5,1,1,813.102496184591
5,1,1,741.619131388759
5,1,1,758.380306854078
5,1,1,931.600243509713
5,1,1,717.779926653764
5,1,1,696.750561423947
5,1,1,692.600746957416
5,1,1,510.203096518718
5,1,1,602.785462843491
5,1,1,523.360965953821
5,1,1,937.353496676679
5,1,1,874.802322938872
5,1,1,576.279006606727
5,1,1,617.451168496362
5,1,1,776.0012635756
5,1,1,666.662162166243
5,1,1,633.506772601155
5,1,1,562.330740158159
5,1,1,793.152789400081
5,1,1,730.955929221045
5,1,1,588.04028134017
5,1,1,716.126820533404
5,1,1,586.869370264465
5,1,0,878.249452974194
5,1,1,673.621416287275
5,1,1,752.005987549824
5,1,1,581.955361133569
5,1,1,637.205845421445
5,1,1,480.344714846353
5,1,1,600.023430000669
5,1,1,615.105718106155
5,1,1,704.608269099921
5,1,1,803.487417016982
5,1,1,603.164559311462
5,1,1,782.187273168593
5,1,1,698.808425429272
5,1,1,1100.06827013615
5,1,1,650.658410338238
5,1,1,751.593469965036
5,1,1,569.331463833411
5,1,1,551.910941394661
5,1,1,747.242550230474
5,1,1,721.364809470422
5,1,1,732.953335266461
5,1,1,583.222630450331
5,1,1,488.674476323343
5,1,1,902.537564428373
5,1,1,806.709593995865
5,1,0,1560.27926285204
5,1,1,752.186074582756
5,1,1,709.800378403115
5,1,1,754.385312213501
5,1,1,593.989732420038
5,1,1,1045.33438727687
5,1,1,677.376764999049
5,1,1,501.618303080215
5,1,1,773.589275596773
5,1,1,646.021913667938
5,1,1,669.34166885056
